Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"TJ Coats","NEB",,11.1,11.911765039998365,10.323529701331916,1.15384615,1.5882353386664485,0.25862069,0.22413793,0.03448276,0.21428571,1.9411765250367705,0.28,0.67567568,7.147059023999018,7.720111781915582,-0.5730527579165638,"TJ Coats","sa3065275",
"Ethan Phillips","STET",21,48,5.625,5.0625,1.11111111,0.75,0.13100437,0.11790393,0.01310044,0.27835052,1.6875,0.3125,0.6235012,5.625,6.198052914937337,-0.5730529149373371,"Ethan Phillips","sa3039865",
"Tyler Timmerman","SIU",,51,7.588235294117647,4.0588235294117645,1.86956522,1.0588235294117647,0.1755102,0.09387755,0.08163265,0.27804878,1.5686274509803921,0.32692308,0.66591422,6.176470588235294,6.74953016019335,-0.5730595719580558,"Tyler Timmerman","sa3065853",
"Kaden Alberghini","SEA",,35.1,5.3490567962738895,2.29245291268881,2.33333333,2.0377359223900533,0.13043478,0.05590062,0.07453416,0.31543624,1.5849057174144858,0.325,0.58577406,6.622641747767673,7.198055144025155,-0.5754133962574812,"Kaden Alberghini","sa3025847",
"Jacob Dudan","NCSU",,30,12.3,5.1,2.41176471,0.9,0.30597015,0.12686567,0.17910448,0.23893805,1.4666666666666666,0.34782609,0.66210046,3.9,4.475485197703044,-0.5754851977030442,"Jacob Dudan","sa3030600",
"Max Martzolf","FAU",22,15.2,7.468084954848493,5.744680734498841,1.3,0,0.15294118,0.11764706,0.03529412,0.3,1.9787233641051563,0.36842105,0.72222222,4.595744587599073,5.17241044120046,-0.5766658536013871,"Max Martzolf","sa3037228",
"Jamie Arnold","FSU",21,78,12.692307692307692,3,4.23076923,0.8076923076923077,0.34055728,0.08049536,0.26006192,0.20141343,1.064102564102564,0.30120482,0.77981651,3.1153846153846154,3.6934339156517617,-0.5780493002671463,"Jamie Arnold","sa3026225",
"CJ Bott","UCLA",,27,5.666666666666667,4,1.41666667,1,0.14285714,0.10084034,0.04201681,0.25714286,1.4444444444444444,0.28235294,0.67934783,5,5.578499472582782,-0.5784994725827817,"CJ Bott","sa3058685",
"Logan Bevis","TTU",,23,4.695652173913044,5.478260869565218,0.85714286,1.565217391304348,0.11009174,0.12844037,-0.01834862,0.24444444,1.565217391304348,0.24324324,0.62146893,7.043478260869565,7.622403024590534,-0.5789247637209689,"Logan Bevis","sa3027111",
"Charlie Goldstein","UGA",,24.2,10.945946228077508,8.391892108192756,1.30434783,2.5540541198847517,0.24390244,0.18699187,0.05691057,0.22916667,1.8243243713462514,0.25423729,0.71428571,7.662162359654255,8.241924439005999,-0.5797620793517435,"Charlie Goldstein","sa3032363",
"Preston Chaudoin","MUR",21,11.1,11.11764737066514,4.764706015999345,2.33333333,0.7941176693332243,0.26415094,0.11320755,0.1509434,0.26666667,1.5882353386664485,0.36666667,0.69892473,4.764706015999345,5.347569398154025,-0.58286338215468,"Preston Chaudoin","sa3028793",
"Mason Swinney","DBU",21,13,11.76923076923077,6.923076923076923,1.7,2.769230769230769,0.25,0.14705882,0.10294118,0.28301887,1.9230769230769231,0.34375,0.73770492,8.307692307692308,8.891197505364051,-0.5835051976717427,"Mason Swinney","sa3043420",
"Sam Bell","UMBC",,19.1,7.913792843200656,6.517241164988776,1.21428571,1.3965516782118805,0.18085106,0.14893617,0.03191489,0.21518987,1.603448223132159,0.23728814,0.53956835,6.517241164988776,7.101667016581608,-0.5844258515928322,"Sam Bell","sa3026913",
"Brady Bendik","NAVY",,73,7.6438356164383565,3.2054794520547945,2.38461538,0.1232876712328767,0.19496855,0.08176101,0.11320755,0.21754386,1.2054794520547945,0.27477477,0.55555556,3.9452054794520546,4.5313926148088015,-0.5861871353567469,"Brady Bendik","sa3026945",
"Micheal Quedens","MICH",,4,2.25,15.75,0.14285714,2.25,0.04,0.28,-0.24,0.26666667,2.75,0.23076923,0.63492063,13.5,14.08775873184204,-0.5877587318420403,"Micheal Quedens","sa3060321",
"Khristopher Morris","UNCW",,4,13.5,22.5,0.6,0,0.25,0.41666667,-0.16666667,0.15384615,3,0.28571429,0.69230769,9,9.589291763305663,-0.5892917633056634,"Khristopher Morris","sa3062659",
"Garrett Langrell","CREI",24,52.1,9.802548008877409,1.8917197911868682,5.18181818,0.8598726323576674,0.26027397,0.05022831,0.21004566,0.25,1.184713404581675,0.32394366,0.71186441,3.6114650559022032,4.201864492175033,-0.5903994362728295,"Garrett Langrell","sa3035946",
"Brandon Brewer","ULM",,32,5.625,6.1875,0.90909091,1.125,0.12269939,0.13496933,-0.01226994,0.27067669,1.8125,0.29357798,0.62913907,6.46875,7.0600096702575685,-0.5912596702575685,"Brandon Brewer","sa3027660",
"Tyson Pereria","SJSU",,12.2,5.6842103836609095,8.526315575491363,0.66666667,0,0.13333333,0.2,-0.06666667,0.2,1.6578946952344318,0.24324324,0.54166667,6.3947366816185225,6.9861395813421545,-0.591402899723632,"Tyson Pereria","sa3066639",
"Gavin Braunecker","APSU",,70,7.9714285714285715,2.1857142857142855,3.64705882,1.0285714285714285,0.20327869,0.0557377,0.14754098,0.24734982,1.2428571428571429,0.29107981,0.70544554,4.242857142857143,4.834362438746862,-0.5915052958897187,"Gavin Braunecker","sa3027613",
"Adam Falinski","TROY",22,46.1,8.935252043779004,4.467626021889502,2,1.748201486826327,0.2081448,0.1040724,0.1040724,0.26842105,1.5971223459894839,0.31111111,0.61959654,5.82733828942109,6.419272330078638,-0.5919340406575477,"Adam Falinski","sa3031138",
"Tate Carey","MICH",,57,8.052631578947368,2.8421052631578947,2.83333333,0.631578947368421,0.21161826,0.0746888,0.13692946,0.23502304,1.2105263157894737,0.29012346,0.73487032,3.6315789473684212,4.223723644122743,-0.592144696754322,"Tate Carey","sa3058813",
"Noah Sullivan","MSST",,18.1,7.363636108272341,1.4727272216544682,5,0,0.20547945,0.04109589,0.16438356,0.24285714,1.0909090530773837,0.30909091,0.8,1.9636362955392908,2.5559292757018524,-0.5922929801625616,"Noah Sullivan","sa3043319",
"Tate McGuire","ARK",20,27.2,7.807229095073588,2.9277109106525954,2.66666667,1.3012048491789312,0.20869565,0.07826087,0.13043478,0.22330097,1.1566265326034944,0.25333333,0.71428571,4.554216972126259,5.147166947187474,-0.5929499750612148,"Tate McGuire","sa3037622",
"Ryan Mealy","MONM",,68.1,6.980487545088325,1.8439023704006894,3.78571429,0.39512193651443345,0.18150685,0.04794521,0.13356164,0.27372263,1.3024389759179473,0.33027523,0.58558559,3.556097428629901,4.149047867946863,-0.592950439316962,"Ryan Mealy","sa3062651",
"Ryan Borberg","DBU",,80,8.8875,2.25,3.95,0.5625,0.23099415,0.05847953,0.17251462,0.23961661,1.1875,0.30567686,0.75257732,3.375,3.970043659210205,-0.5950436592102051,"Ryan Borberg","sa3027390",
"Austin Bergum","NDSU",22,10.1,3.4838710749186568,10.45161322475597,0.33333333,0.8709677687296642,0.06557377,0.19672131,-0.13114754,0.31914894,2.6129033061889926,0.33333333,0.61594203,8.709677687296642,9.305046458348528,-0.595368771051886,"Austin Bergum","sa3027042",
"Bennett LaPalm","DAY",,44,11.454545454545455,4.295454545454546,2.66666667,1.2272727272727273,0.28282828,0.10606061,0.17676768,0.23636364,1.3636363636363635,0.32038835,0.59748428,5.318181818181818,5.913895060799339,-0.5957132426175207,"Bennett LaPalm","sa3035967",
"Kyle McCoy","MD",21,84,7.607142857142857,2.25,3.38095238,0.5357142857142857,0.19398907,0.05737705,0.13661202,0.26923077,1.3333333333333333,0.32824427,0.67857143,3.3214285714285716,3.9210920651753747,-0.5996634937468031,"Kyle McCoy","sa3037510",
"Dylan Zentko","MUR",,47.1,9.887324209275695,3.4225353032108172,2.88888889,0.7605634007135149,0.23963134,0.08294931,0.15668203,0.28061224,1.542253562557961,0.36428571,0.68181818,4.183098703924332,4.785846101261042,-0.6027473973367092,"Dylan Zentko","sa3062930",
"DJ Merriweather","APSU",20,15.2,10.340425322097914,7.468084954848493,1.38461538,0.5744680734498842,0.23376623,0.16883117,0.06493507,0.2295082,1.7234042203496522,0.30952381,0.6993007,5.170212661048957,5.772964230075904,-0.6027515690269469,"DJ Merriweather","sa3037905",
"Logan Saloman","NEV",21,40.1,8.033058104493263,2.9008265377336784,2.76923077,0.6694215087077718,0.19889503,0.0718232,0.12707182,0.25454545,1.3636364066269426,0.30952381,0.68773234,4.462810058051812,5.068566792760828,-0.6057567347090158,"Logan Saloman","sa3060462",
"Aidan King","FLA",,73.1,9.695454209225248,2.8227271748377305,3.43478261,0.36818180541361706,0.25986842,0.07565789,0.18421053,0.20938628,1.104545416240851,0.28205128,0.70544554,2.577272637895319,3.183201981221348,-0.6059293433260291,"Aidan King","sa3059682",
"Carson Latimer","SAC",21,36.2,6.872727034387518,6.381817960502695,1.07692308,0.7363636108272341,0.15642458,0.1452514,0.01117319,0.28275862,1.827272663904618,0.33333333,0.64971751,6.136363423560284,6.742651876339245,-0.6062884527789612,"Carson Latimer","sa3059763",
"Nathan Mertens","SEMO",,79,7.632911392405063,0.9113924050632911,8.375,0.9113924050632911,0.21269841,0.02539683,0.18730159,0.23278689,1,0.27391304,0.71633238,3.5316455696202533,4.139924240112305,-0.6082786704920515,"Nathan Mertens","sa3060021",
"Alessandro Castro","NEV",21,72.2,5.325688259778793,2.2293578761864716,2.38888889,0.990825722749543,0.13271605,0.05555556,0.07716049,0.30333333,1.5000000524958357,0.33333333,0.62620424,5.325688259778793,5.935198108026773,-0.6095098482479804,"Alessandro Castro","sa3058839",
"Ian Hoslett","NMSU",22,43.2,7.213740247952403,4.328244148771442,1.66666667,2.061068642272115,0.17326733,0.1039604,0.06930693,0.27374302,1.6030533884338674,0.29104478,0.68965517,6.389312791043557,6.999242046466904,-0.6099292554233466,"Ian Hoslett","sa3059528",
"Demitri Diamant","UTAH",21,12.2,9.236841873448977,7.105262979576136,1.3,1.4210525959152274,0.22033898,0.16949153,0.05084746,0.26530612,1.8157894281139015,0.32352941,0.74257426,5.6842103836609095,6.295171843869536,-0.6109614602086264,"Demitri Diamant","sa3030247",
"Andrew Williams","GTWN",22,73.2,7.3303169951397305,3.6651584975698652,2,1.0995475492709594,0.17647059,0.08823529,0.08823529,0.28382838,1.574660687844831,0.32905983,0.63405797,5.131221896597811,5.744361014079216,-0.6131391174814045,"Andrew Williams","sa3045244",
"Pedro Leon","HC",,32.1,11.4123715828324,6.680412633853112,1.70833333,1.1134021056421852,0.25786164,0.1509434,0.10691824,0.29323308,1.948453684873824,0.39772727,0.72390572,5.567010528210926,6.180312317308884,-0.6133017890979575,"Pedro Leon","sa3059796",
"Bobby Alcock","ALA",23,34.1,9.961165417464374,4.456310844655114,2.23529412,2.3592233883468254,0.2345679,0.10493827,0.12962963,0.3028169,1.7475728802569077,0.35789474,0.63492063,6.029126436886331,6.6431314631989,-0.6140050263125687,"Bobby Alcock","sa3025857",
"Davion Hickson","RICE",,73,11.095890410958905,4.315068493150685,2.57142857,0.6164383561643836,0.27692308,0.10769231,0.16923077,0.21454545,1.2876712328767124,0.3,0.69607843,3.8219178082191783,4.439096563156337,-0.6171787549371586,"Davion Hickson","sa3033771",
"Frank Ciccone","JOES",,74.2,8.31696456898841,4.218750143689774,1.97142857,0.7232143103468183,0.20845921,0.10574018,0.10271903,0.25605536,1.4598214782926517,0.31775701,0.6133829,4.7008930172543195,5.320550935061612,-0.6196579178072925,"Frank Ciccone","sa3028924",
"Gavin Pacheco","SF",,7.1,6.136363503361539,4.9090908026892315,1.25,1.2272727006723079,0.14705882,0.11764706,0.02941177,0.31034483,1.7727272343044447,0.34782609,0.71428571,6.136363503361539,6.756611441383678,-0.6202479380221391,"Gavin Pacheco","sa3039325",
"Michael Fernandez","MIA",,16,10.6875,7.3125,1.46153846,2.8125,0.24358974,0.16666667,0.07692308,0.24193548,1.75,0.26315789,0.70833333,7.875,8.496318531036376,-0.6213185310363762,"Michael Fernandez","sa3059177",
"Andre Duplantier II","TEX",,25,7.2,3.6,2,0.72,0.18691589,0.09345794,0.09345794,0.17977528,1.04,0.20895522,0.64102564,4.68,5.301383781433106,-0.6213837814331065,"Andre Duplantier II","sa3030680",
"Sam Peterson","ARST",22,4,9,9,1,2.25,0.18181818,0.18181818,0,0.25,2,0.27272727,0.69767442,9,9.622509670257568,-0.6225096702575676,"Sam Peterson","sa3039800",
"Justin Hackett","IOWA",21,18.2,17.35714344832364,6.267857356339092,2.76923077,0,0.46153846,0.16666667,0.2948718,0.13846154,1.1785714687133335,0.31034483,0.81818182,1.4464286206936365,2.069901528772041,-0.6234729080784045,"Justin Hackett","sa3032931",
"Will Pearson","IOWA",23,4.2,5.785714482774546,9.642857471290911,0.6,0,0.10344828,0.17241379,-0.06896552,0.30434783,2.5714286590109094,0.35,0.69230769,5.785714482774546,6.409187390852951,-0.6234729080784049,"Will Pearson","sa3039612",
"Owen Kelly","SLU",,80,8.775,3.2625,2.68965517,0.7875,0.21910112,0.08146067,0.13764045,0.25239617,1.35,0.31578947,0.68627451,4.6125,5.236622333526611,-0.6241223335266115,"Owen Kelly","sa3035227",
"Josh Och","USM",20,36.1,10.155963658182815,5.449541475122486,1.86363636,0.7431192920621572,0.25465839,0.13664596,0.11801242,0.18604651,1.2660550901799714,0.24705882,0.69498069,4.706422183060329,5.33122531763884,-0.624803134578511,"Josh Och","sa3039015",
"Bryson Shea","AMCC",,54.1,7.950920431474567,2.153374283524362,3.69230769,1.3251534052457612,0.20253165,0.05485232,0.14767933,0.30593607,1.4723926724952903,0.36196319,0.74525745,4.638036918360164,5.2635090872666135,-0.6254721689064491,"Bryson Shea","sa3060559",
"Joseph Sabbath","URI",,41,9.439024390243903,3.731707317073171,2.52941176,0.43902439024390244,0.24855491,0.0982659,0.15028902,0.21192053,1.1951219512195121,0.28301887,0.68359375,3.951219512195122,4.582963796941246,-0.6317442847461239,"Joseph Sabbath","sa3041389",
"Kaden Humphrey","UNF",21,29.1,14.11363605773154,5.215908977857309,2.70588235,0.9204545255042309,0.34328358,0.12686567,0.21641791,0.20183486,1.3295454257283335,0.31666667,0.74766355,4.295454452353077,4.927219565348192,-0.6317651129951152,"Kaden Humphrey","sa3034298",
"Joseph LoPinto","CAN",20,35.1,7.132075728365186,3.566037864182593,2,1.2735849514937834,0.17177914,0.08588957,0.08588957,0.27083333,1.500000053981567,0.30630631,0.64705882,5.6037737865726465,6.236729241062546,-0.6329554544898999,"Joseph LoPinto","sa3036559",
"Blane Zeplin","SFA",,14.1,6.906976897372243,11.302325832063671,0.61111111,1.255813981340408,0.12941176,0.21176471,-0.08235294,0.32786885,2.6511628494964166,0.375,0.7038835,8.790697869382855,9.424730465075598,-0.6340325956927426,"Blane Zeplin","sa3061011",
"Carter Fink","ETSU",22,72.1,7.465437525544847,2.364055216422535,3.15789474,0.8709677113135654,0.17910448,0.05671642,0.12238806,0.28852459,1.479262620802405,0.34033613,0.60073937,4.4792625153269086,5.115640311322263,-0.6363777959953545,"Carter Fink","sa3031340",
"James Guyette","KSU",20,51.2,8.883870749101435,4.70322569070076,1.88888889,0.6967741764001126,0.21428571,0.11344538,0.10084034,0.22335025,1.3741935145668887,0.28169014,0.6675063,4.70322569070076,5.339654041711053,-0.6364283510102924,"James Guyette","sa3032890",
"Reese Gaber","WMU",,53.2,6.372670656460811,7.546583672124646,0.84444444,0.8385092969027383,0.1484375,0.17578125,-0.02734375,0.23529412,1.7329192135989926,0.26708075,0.62365591,6.708074375221907,7.3448135387381965,-0.6367391635162898,"Reese Gaber","sa3059253",
"Brian Hart","HOF",22,15.2,2.8723403672494205,10.914893395547798,0.26315789,1.7234042203496522,0.05747126,0.2183908,-0.16091954,0.25423729,2.1702127219217844,0.23529412,0.51546392,10.914893395547798,11.552057574398653,-0.6371641788508544,"Brian Hart","sa3033320",
"Zane Petty","TTU",21,62.1,6.641711365433787,3.7540107717669233,1.76923077,1.8770053858834617,0.16546763,0.09352518,0.07194245,0.26506024,1.475935858985286,0.27894737,0.67708333,5.919786217017071,6.557766947129522,-0.6379807301124512,"Zane Petty","sa3039843",
"Logan Hastings","MD",,55.2,6.79041900656651,5.335329219445115,1.27272727,0.8083832150674417,0.16153846,0.12692308,0.03461539,0.24423963,1.5449101443511108,0.28235294,0.69662921,5.173652576431627,5.813806590895787,-0.6401540144641604,"Logan Hastings","sa3059433",
"Jaydon Bishop","FIU",,42,9.428571428571429,6,1.57142857,0.42857142857142855,0.23529412,0.14973262,0.0855615,0.18181818,1.3333333333333333,0.24074074,0.70446735,4.285714285714286,4.925996040162586,-0.6402817544483002,"Jaydon Bishop","sa3027177",
"Christopher Hund","CSUB",22,11.1,10.323529701331916,11.11764737066514,0.92857143,0.7941176693332243,0.17808219,0.19178082,-0.01369863,0.32653061,2.647058897777414,0.42857143,0.67357513,8.735294362665467,9.376298567993011,-0.641004205327544,"Christopher Hund","sa3034302",
"Andrew Petrowski","BAY",,14,7.714285714285714,5.142857142857143,1.5,1.2857142857142858,0.17647059,0.11764706,0.05882353,0.31666667,1.9285714285714286,0.36956522,0.70247934,5.142857142857143,5.783893707820347,-0.6410365649632039,"Andrew Petrowski","sa3039822",
"Guillermo Garcia Jr.","LONG",,71.1,9.084111825671622,4.163551253432827,2.18181818,2.018691516815916,0.21621622,0.0990991,0.11711712,0.26643599,1.5420560197899358,0.30348259,0.61866126,6.939252089054711,7.581036237104774,-0.6417841480500632,"Guillermo Garcia Jr.","sa3031933",
"Treyson Peters","WKU",22,32.1,8.628866318726935,5.567010528210926,1.55,0.835051579231639,0.21678322,0.13986014,0.07692308,0.2231405,1.4536083045884085,0.27586207,0.64732143,4.731958948979287,5.37494061872726,-0.6429816697479733,"Treyson Peters","sa3039803",
"Landen Burch","MTSU",20,37.1,8.437500287379548,5.303571609210001,1.59090909,2.169642931040455,0.19886364,0.125,0.07386364,0.28,1.7142857726739398,0.31132075,0.57761733,6.7500002299036375,7.393258058963994,-0.6432578290603566,"Landen Burch","sa3028022",
"Bryce Archie","USF",,44.1,7.308270886307075,3.2481203939142556,2.25,0,0.18556701,0.08247423,0.10309278,0.23976608,1.2857143225910594,0.3037037,0.6875,3.2481203939142556,3.8919753334886025,-0.6438549395743469,"Bryce Archie","sa3026155",
"Grant Siegel","UCF",22,53.1,7.425000177025799,3.7125000885128996,2,0.5062500120699408,0.18644068,0.09322034,0.09322034,0.23923445,1.3500000321865089,0.29012346,0.6456044,3.881250092536213,4.526750864982605,-0.6455007724463924,"Grant Siegel","sa3042258",
"Cody Bowker","VAN",21,72,12.375,3.5,3.53571429,1.75,0.31629393,0.08945687,0.22683706,0.22101449,1.2361111111111112,0.28834356,0.76530612,4.375,5.02082822587755,-0.6458282258775503,"Cody Bowker","sa3027486",
"Christian Krause","CHSO",21,30.1,6.230769100173089,3.8571427762976263,1.61538462,1.483516452422164,0.14285714,0.08843537,0.05442177,0.30534351,1.7472527106305487,0.33333333,0.63265306,6.527472390657522,7.174032075260303,-0.6465596846027815,"Christian Krause","sa3035693",
"Jimmy Mulvaney","FAIR",,18,8.5,4.5,1.88888889,0,0.20987654,0.11111111,0.09876543,0.23529412,1.3888888888888888,0.31372549,0.65517241,4,4.646582423316108,-0.6465824233161079,"Jimmy Mulvaney","sa3060105",
"James Vlastaris","FDU",,27,7.333333333333333,8.666666666666666,0.84615385,2.6666666666666665,0.14765101,0.17449664,-0.02684564,0.33050847,2.4074074074074074,0.35227273,0.6122449,10.333333333333334,10.980997435251872,-0.6476641019185383,"James Vlastaris","sa3065962",
"Matthew Lefevers","RAD",,41.1,5.661290496742818,3.701613017101073,1.52941176,3.0483871905538247,0.12807882,0.08374384,0.04433498,0.35359116,1.9596774796417444,0.35460993,0.57228916,8.927419629479058,9.575308413411282,-0.647888783932224,"Matthew Lefevers","sa3059784",
"Hunter Watkins","OKST",20,64.2,9.74226842436912,3.2010310537212825,3.04347826,2.0876289480790975,0.23255814,0.07641196,0.15614618,0.28571429,1.5618557315258432,0.33510638,0.74117647,5.427835265005653,6.076235471292264,-0.6484002062866114,"Hunter Watkins","sa3044847",
"Tristan Dietrich","FIU",20,17.2,8.660377670157727,9.679245631352753,0.89473684,0.5094339805975133,0.17894737,0.2,-0.02105263,0.23611111,2.0377359223900533,0.2962963,0.64766839,6.11320776717016,6.76202488906361,-0.6488171218934493,"Tristan Dietrich","sa3030306",
"Jack Cline","LR",,83.2,6.8844623606545,3.5498009047124763,1.93939394,1.0756972438522656,0.17204301,0.08870968,0.08333333,0.25227964,1.3864542254095868,0.28627451,0.64285714,5.055777046105648,5.7056613394972695,-0.6498842933916213,"Jack Cline","sa3029054",
"Chase Herrell","OSU",,26.2,7.762500185072426,3.3750000804662723,2.3,2.025000048279763,0.19327731,0.08403361,0.1092437,0.24299065,1.3500000321865089,0.25641026,0.64189189,5.737500136792663,6.38775879263878,-0.650258655846117,"Chase Herrell","sa3033700",
"Dom Stagliano","UCF",,51,8.294117647058824,1.7647058823529411,4.7,1.411764705882353,0.22065728,0.04694836,0.17370892,0.255,1.196078431372549,0.29655172,0.64393939,4.235294117647059,4.887535164402981,-0.6522410467559219,"Dom Stagliano","sa3042900",
"Preston Crowl","VT",,32.1,11.969072635653491,7.237113686674204,1.65384615,0.5567010528210926,0.26875,0.1625,0.10625,0.26515152,1.8865980123381472,0.37931034,0.7641196,3.896907369747648,4.551086601464501,-0.6541792317168529,"Preston Crowl","sa3029616",
"Jason Schaaf","MOST",21,69,7.434782608695652,3.782608695652174,1.96551724,1.3043478260869565,0.18152866,0.09235669,0.08917198,0.26714801,1.4927536231884058,0.3047619,0.63917526,5.739130434782608,6.394031438965729,-0.6549010041831202,"Jason Schaaf","sa3041652",
"Louis Rodriguez","TCU",,48,8.8125,2.625,3.35714286,0.5625,0.24479167,0.07291667,0.171875,0.22285714,1.1041666666666667,0.288,0.63706564,3.1875,3.8434175173441574,-0.6559175173441574,"Louis Rodriguez","sa3040994",
"Tanner Foerstch","OMA",19,40,9,4.725,1.9047619,0.675,0.20725389,0.10880829,0.0984456,0.25,1.575,0.312,0.57324841,4.95,5.60665922164917,-0.6566592216491696,"Tanner Foerstch","sa3062597",
