Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Terrick Thompson-Allen","UIC",,218,0.105504587,0.165137614,0.638888888,0.255434782,0.345794392,0.413043478,0.75883787,0.157608696,7.15959084353319,0.287671232,0.3097355319187045,28.005578645371248,-9.5975955940258,0.34664618718289886,74.47663451781061,"Terrick Thompson-Allen","sa3043784",
"Carter Vrabel","TNTC",23,155,0.116129032,0.167741935,0.692307692,0.234848484,0.337662337,0.386363636,0.724025973,0.151515152,3.4971396066674965,0.25490196,-0.6015713661909103,19.373458076018842,-6.661074560385194,0.3390328028759399,74.41446461354552,"Carter Vrabel","sa3060849",
"Rory Finn","DEL",,162,0.135802469,0.339506172,0.4,0.203125,0.358024691,0.2890625,0.647087191,0.0859375,4.882059279602548,0.319444444,-0.05507624242454767,19.946829870796257,-6.864961936616845,0.33176962387414627,74.39573607788952,"Rory Finn","sa3059185",
"Aryan Patel","CIT",,155,0.09032258,0.187096774,0.48275862,0.276923076,0.368421052,0.346153846,0.714574898,0.06923077,8.75,0.349514563,3.832712858915329,20.267550933941163,-6.990749474779807,0.34840206958745656,74.35368540973597,"Aryan Patel","sa3039525",
"Clay Grady","VT",21,206,0.121359223,0.101941747,1.19047619,0.262195121,0.365482233,0.371951219,0.737433452,0.109756098,6.869384557809943,0.292517006,-0.691192127764225,28.041860317188423,-9.729884351295311,0.34857241453858195,74.24030995472178,"Clay Grady","sa3032554",
"Brady Daniels","DSU",,150,0.106666666,0.213333333,0.5,0.2578125,0.351351351,0.3671875,0.718538851,0.109375,4.847694099989546,0.326315789,-0.4974076449871063,18.5005678997257,-6.492342872836329,0.3504906405468245,74.02326230859104,"Brady Daniels","sa3029819",
"Kyle Langley","JMU",20,215,0.120930232,0.148837209,0.8125,0.247252747,0.341232227,0.34065934,0.681891567,0.093406593,7.227993086799629,0.286666666,2.0245658606290817,24.641375900543267,-8.688189699017471,0.3295247772293633,73.9324844391852,"Kyle Langley","sa3035939",
"Max McGwire","SLU",22,216,0.111111111,0.254629629,0.436363636,0.234636871,0.351851851,0.396648044,0.748499895,0.162011173,3.73395883375,0.291666666,-0.19897257909178734,28.366236012962684,-10.029892879935872,0.3529735687706206,73.87785391617714,"Max McGwire","sa3059984",
"Gabe Swansen","NEB",22,186,0.075268817,0.225806451,0.333333333,0.242236024,0.317204301,0.459627329,0.77683163,0.217391305,5.598936117111784,0.273504273,0.21003314619883895,23.983784309622454,-8.506819405558895,0.34081945271902186,73.81760129749743,"Gabe Swansen","sa3043376",
"Zackarie Casebonne","DART",,108,0.092592592,0.259259259,0.357142857,0.255319148,0.330188679,0.340425531,0.67061421,0.085106383,3.9782374468257062,0.348484848,-1.1668307590298355,11.949986229376279,-4.2537673612075215,0.32368344574604396,73.7482593929382,"Zackarie Casebonne","sa3028568",
"Brennan Rowe","NKU",23,236,0.101694915,0.275423728,0.369230769,0.248756218,0.343347639,0.39800995,0.741357589,0.149253732,6.478653012406552,0.328244274,0.6414403772214428,29.400444895857643,-10.56671735561483,0.3464777149867602,73.56150209231947,"Brennan Rowe","sa3041219",
"Dylan Larkins","GTWN",19,153,0.16993464,0.16993464,1,0.241935483,0.375,0.29032258,0.66532258,0.048387097,6.914469683603306,0.295918367,-0.026369825936853886,19.230563710104395,-6.948238705624174,0.3461633195218287,73.45853108448696,"Dylan Larkins","sa3059759",
"Jake Jackson","SDSU",,238,0.088235294,0.226890756,0.388888888,0.248803827,0.326271186,0.421052631,0.747323817,0.172248804,7.4382273960955825,0.31372549,0.6002463102340698,29.53924933697377,-10.692414754374875,0.334446799452022,73.42288718135784,"Jake Jackson","sa3034498",
"Taye Robinson","TOW",21,167,0.095808383,0.173652694,0.551724137,0.256756756,0.329341317,0.378378378,0.707719695,0.121621622,7.693903249432201,0.29059829,1.163805091753602,20.264153333055397,-7.3751629128581095,0.3299345723883121,73.31640606721402,"Taye Robinson","sa3040922",
"Easton Breyfogle","ARIZ",20,184,0.076086956,0.255434782,0.29787234,0.246835443,0.324175824,0.43670886,0.760884684,0.189873417,6.319439023343334,0.309090909,-0.44491251930594444,23.527433707020535,-8.564127014376865,0.3365833327010438,73.31346054270698,"Easton Breyfogle","sa3027672",
"Owen Galt","UL",,169,0.053254437,0.177514792,0.3,0.277027027,0.34939759,0.317567567,0.666965157,0.04054054,5.936650446426243,0.344537815,-0.7013861052691936,19.201206621797652,-6.997382151810556,0.32843146410333107,73.29099589188736,"Owen Galt","sa3059261",
"Jake Henry Williams","ARST",,157,0.050955414,0.286624203,0.177777777,0.226027397,0.275641025,0.479452054,0.755093079,0.253424657,2.9529981501841593,0.252747252,-0.3810397759079933,17.830068152326472,-6.508265797120206,0.3283772690173907,73.25919756611701,"Jake Henry Williams","sa3045311",
"Jake Millan","FAU",,224,0.080357142,0.267857142,0.3,0.21761658,0.304932735,0.424870466,0.729803201,0.207253886,3.5962835675999116,0.251968503,-0.6121984571218491,26.072378775609977,-9.661009171472541,0.32984283686753346,72.96363505811566,"Jake Millan","sa3038025",
"Jalen Niles","FAMU",,192,0.130208333,0.203125,0.641025641,0.272151898,0.382978723,0.316455696,0.699434419,0.044303798,5.5830219172701625,0.352941176,-0.4021140029653907,25.975024828859844,-9.68193851952883,0.3631722153501308,72.84699085300444,"Jalen Niles","sa3038881",
"Jordan Kang","HARV",,128,0.09375,0.328125,0.285714285,0.2,0.312,0.38095238,0.69295238,0.18095238,5.386984337584029,0.266666666,0.09820575849153101,13.986443030535028,-5.218005669416144,0.3222497844696045,72.82918270166532,"Jordan Kang","sa3035060",
"Sam Beck","OMA",23,143,0.111888111,0.181818181,0.615384615,0.245762711,0.349650349,0.288135593,0.637785942,0.042372882,4.519049125058611,0.302083333,-1.3521595927886665,15.572361429663523,-5.824323023227826,0.3258241569245612,72.77931991729317,"Sam Beck","sa3026838",
"Kyeler Thompson","TTU",,229,0.113537117,0.139737991,0.8125,0.256544502,0.358407079,0.345549738,0.703956817,0.089005236,8.775666769256475,0.29375,5.280152561143041,29.063962247210263,-10.876077998441934,0.3355763422704376,72.76898588096469,"Kyeler Thompson","sa3060747",
"Luke Hanson","UVA",21,190,0.147368421,0.194736842,0.756756756,0.248366013,0.372972972,0.333333333,0.706306305,0.08496732,6.431641179287333,0.307017543,1.2842122111469507,25.324935781813075,-9.513081145429203,0.34559346856297674,72.69339077107382,"Luke Hanson","sa3033183",
"Keaton Ray","MTSU",,191,0.120418848,0.188481675,0.638888888,0.242038216,0.357894736,0.324840764,0.6827355,0.082802548,4.283142160962155,0.300813008,-1.879417097195983,23.30454382236661,-8.762135446708784,0.3364080476133447,72.67526402349105,"Keaton Ray","sa3060339",
"Gavin Roy","WSU",,241,0.074688796,0.124481327,0.6,0.288461538,0.361344537,0.35576923,0.717113767,0.067307692,4.483968552723827,0.318435754,0.4213162927189842,30.04680951982953,-11.317969311771613,0.34035686284554106,72.6386321129678,"Gavin Roy","sa3060440",
"Jayson Gonzalez","IONA",22,181,0.055248618,0.132596685,0.416666666,0.273291925,0.342541436,0.360248447,0.702789883,0.086956522,7.068137441461155,0.306569343,1.440617712913081,21.327685232131447,-8.060415630371605,0.33986192447704505,72.5725195102482,"Jayson Gonzalez","sa3032420",
"Cole Cahill","TOL",20,250,0.084,0.156,0.538461538,0.293333333,0.348,0.382222222,0.730222222,0.088888889,3.261887895076396,0.336898395,-1.7476741777500138,31.193112086748062,-11.82155211618048,0.3434267511367798,72.51739067307275,"Cole Cahill","sa3028238",
"Vince Cimini","BC",24,237,0.105485232,0.164556962,0.641025641,0.266331658,0.35775862,0.376884422,0.734643042,0.110552764,5.008888676924631,0.3081761,-0.8264721166342497,31.510959593737358,-11.944882573401701,0.3452453084033111,72.51259674715425,"Vince Cimini","sa3028935",
"Ricco Longo","WSU",,151,0.105960264,0.15231788,0.695652173,0.243902439,0.36,0.349593495,0.709593495,0.105691056,6.654485320612482,0.284313725,0.5572870115283877,18.788597299313857,-7.128753752851175,0.3401013652483622,72.49428099923172,"Ricco Longo","sa3059842",
"Blake Bradford","WES",,159,0.044025157,0.283018867,0.155555555,0.232394366,0.305732484,0.408450704,0.714183188,0.176056338,5.601787211996793,0.296703296,0.6496288599446416,17.17490285350217,-6.53035612689124,0.32798560637577323,72.45186761177135,"Blake Bradford","sa3058706",
"Dre Amaral","AAMU",,202,0.148514851,0.0990099,1.5,0.248447204,0.391089108,0.273291925,0.664381033,0.024844721,5.940621788217413,0.279720279,0.5360376322641969,27.167306782303626,-10.34679007381362,0.3624762627157834,72.41892797393463,"Dre Amaral","sa3025988",
"Parker Brosius","GT",21,163,0.141104294,0.214723926,0.657142857,0.233870967,0.375796178,0.322580645,0.698376823,0.088709678,8.467968902199623,0.307692307,1.7905036369338632,21.64365749101725,-8.24369387288007,0.34506208008262,72.41744919946935,"Parker Brosius","sa3027776",
"Maddux Fleck","JMU",,169,0.153846153,0.171597633,0.896551724,0.235294117,0.355421686,0.294117647,0.649539333,0.05882353,4.4451425491506615,0.29090909,-0.635684672743082,18.96853111566591,-7.230057657942295,0.32691780379019586,72.40287360353672,"Maddux Fleck","sa3066054",
"Luke Gaffney","CLEM",21,228,0.100877192,0.192982456,0.522727272,0.271276595,0.356828193,0.388297872,0.745126065,0.117021277,3.2877201270532534,0.31081081,-0.2667370820418,30.23181701703789,-11.573803295652842,0.3448651716572598,72.31519779138539,"Luke Gaffney","sa3031815",
"Jaxson West","FSU",21,179,0.162011173,0.089385474,1.8125,0.241134751,0.377142857,0.319148936,0.696291793,0.078014185,4.385565362509977,0.256,0.029891484417021275,23.72220138564455,-9.09887771949423,0.34479225873947145,72.27733527484895,"Jaxson West","sa3045032",
"Brady Neal","ALA",20,165,0.175757575,0.242424242,0.725,0.21875,0.372670807,0.3359375,0.708608307,0.1171875,2.64285714,0.290697674,-0.371164558455348,22.051680878731972,-8.460030286576979,0.3420402714924783,72.27284225148335,"Brady Neal","sa3038709",
"Cross Jumper","ARST",,239,0.079497907,0.133891213,0.59375,0.279620853,0.337606837,0.345971563,0.6835784,0.06635071,2.226230261523268,0.316666666,-1.665732603520155,26.765426139101102,-10.284649108782695,0.32664229039453035,72.2412193768213,"Cross Jumper","sa3034988",
"Jack Little","BAY",21,187,0.128342245,0.304812834,0.421052631,0.219354838,0.336956521,0.387096774,0.724053295,0.167741936,5.21629762412105,0.301075268,-0.7109205275774002,23.555521796853302,-9.059270892827751,0.3345673511857572,72.22342947562565,"Jack Little","sa3036398",
"Jose Torres","UL",22,204,0.06862745,0.176470588,0.388888888,0.267045454,0.331658291,0.357954545,0.689612836,0.090909091,3.4168791814710744,0.316901408,-0.16541820019483566,22.835266785406272,-8.78906522533973,0.32658550697355415,72.20790237607805,"Jose Torres","sa3043965",
"Ollie Obenour","WSU",,203,0.054187192,0.172413793,0.314285714,0.27118644,0.348258706,0.378531073,0.726789779,0.107344633,4.890175706191423,0.328671328,-1.1078390913899057,25.156938300877513,-9.685593246072827,0.33958369878987177,72.20180963882753,"Ollie Obenour","sa3060165",
"Dalton Mullins","SFA",22,138,0.108695652,0.159420289,0.681818181,0.25210084,0.34057971,0.361344537,0.701924247,0.109243697,6.059638553409686,0.288659793,0.25531132332980633,16.304598932387623,-6.27822795021316,0.3366927893265434,72.19910517469228,"Dalton Mullins","sa3060103",
"Jayden Melendez","PITT",22,237,0.130801687,0.240506329,0.543859649,0.211640211,0.360169491,0.354497354,0.714666845,0.142857143,2.6759827917070167,0.259842519,-1.2124163880944252,31.367861397503177,-12.087980769635877,0.34461117447432826,72.18330110105033,"Jayden Melendez","sa3037817",
"Noah Brooks","SIE",20,185,0.075675675,0.21081081,0.358974358,0.236024844,0.331521739,0.378881987,0.710403726,0.142857143,4.436098835017026,0.294117647,0.0740199878346175,21.643480187696667,-8.39408146734789,0.33903059849272604,72.05471747758136,"Noah Brooks","sa3027766",
"Brenden OSullivan","UNLV",22,194,0.097938144,0.149484536,0.655172413,0.263157894,0.329896907,0.409356725,0.739253632,0.146198831,2.9490861127921884,0.288732394,0.4166446328163147,23.577524845404326,-9.216352607207597,0.33189287628095177,71.8961180466522,"Brenden OSullivan","sa3039260",
"Randy Seymour","MSU",,230,0.052173913,0.173913043,0.3,0.267676767,0.325688073,0.419191919,0.744879992,0.151515152,7.846748055245108,0.314102564,0.4571945983916521,28.8634120851129,-11.313140896025333,0.33719919252833097,71.84143472602905,"Randy Seymour","sa3042030",
"Jesus Riera","UAPB",,214,0.070093457,0.191588785,0.365853658,0.267759562,0.347619047,0.44262295,0.790241997,0.174863388,7.1071244594723115,0.309352517,-0.7260931758210063,28.51422164914964,-11.228435416241904,0.36138406481061663,71.74714464167073,"Jesus Riera","sa3060367",
"Tommy Farmer IV","TEX",,213,0.117370892,0.305164319,0.384615384,0.24858757,0.370892018,0.33898305,0.709875068,0.09039548,4.584479354209073,0.383928571,-1.4440296534448862,28.256723533613584,-11.131121788876156,0.340988555984318,71.73970371382441,"Tommy Farmer IV","sa3031162",
"Matt Miceli","STBK",22,200,0.11,0.095,1.157894736,0.239263803,0.348717948,0.306748466,0.655466414,0.067484663,6.230744220771093,0.260273972,-0.35640374943614006,23.731406519915527,-9.369571020100647,0.32717615304849085,71.69397487196969,"Matt Miceli","sa3037965",
"Drew Markle","UL",,159,0.088050314,0.226415094,0.388888888,0.2481203,0.335526315,0.338345864,0.673872179,0.090225564,8.006071301130895,0.322916666,1.0512751042842865,17.656470319597403,-6.991906100542863,0.3256063626000756,71.63340099419386,"Drew Markle","sa3037058",
"RJ Austin","VAN",21,267,0.078651685,0.176029962,0.44680851,0.256521739,0.353383458,0.382608695,0.735992153,0.126086956,9.040320213661754,0.313186813,1.4977484997361898,35.362024484263074,-14.011471765055052,0.3407553205812784,71.62147137747297,"RJ Austin","sa3026315",
"Connor Larson","RICH",,187,0.101604278,0.219251336,0.463414634,0.25,0.349726775,0.384615384,0.734342159,0.134615384,4.717033088302959,0.309734513,-0.2747709807008505,23.801386196052903,-9.439706873262056,0.34905898864152,71.60229703163431,"Connor Larson","sa3035998",
"Camden Rush","DART",,98,0.061224489,0.265306122,0.23076923,0.266666666,0.319587628,0.355555555,0.675143183,0.088888889,3.560237580072548,0.354838709,0.11134049971587956,10.516358642343969,-4.1870473935561465,0.3202127199812034,71.52328254192959,"Camden Rush","sa3041312",
"Landon Scilley","LIB",,239,0.087866108,0.276150627,0.318181818,0.259433962,0.334728033,0.382075471,0.716803504,0.122641509,5.405418235805324,0.349650349,-1.1135490145534277,28.691896104463876,-11.433425075164495,0.33435746491204743,71.50571076059262,"Landon Scilley","sa3060532",
"Ben Kim","FAMU",,184,0.135869565,0.173913043,0.78125,0.266233766,0.366120218,0.37012987,0.736250088,0.103896104,7.182451942703644,0.322580645,-0.34359606355428696,24.37822134807116,-9.793035194134648,0.36072424786989804,71.34130791462404,"Ben Kim","sa3035370",
"Angel Cano","LR",,191,0.05235602,0.178010471,0.294117647,0.247126436,0.306878306,0.442528735,0.749407041,0.195402299,2.8357466686705375,0.270676691,-1.3963647484779358,22.873045954232737,-9.208216842884498,0.3337163638185572,71.29721201712817,"Angel Cano","sa3066043",
"Keaton Campbell","ORU",,246,0.085365853,0.166666666,0.512195121,0.272727272,0.337398373,0.318181818,0.655580191,0.045454546,2.897525422420297,0.322222222,0.000032626790925860405,26.19690172074406,-10.611380624789314,0.32330974645730925,71.17121487719466,"Keaton Campbell","sa3058802",
"Michael Burroughs","PV",,164,0.109756097,0.115853658,0.947368421,0.240601503,0.364779874,0.360902255,0.725682129,0.120300752,3.201351993892888,0.267857142,-0.6802453752607107,21.674295231764734,-8.782694294983923,0.3604353538849069,71.16361652463853,"Michael Burroughs","sa3028111",
"Victor Izquierdo","NAVY",,201,0.074626865,0.179104477,0.416666666,0.259887005,0.326633165,0.367231638,0.693864803,0.107344633,4.117533121218381,0.309859154,-0.14427344594150782,22.61494642638574,-9.28225086486926,0.3365051093413003,70.89947815755555,"Victor Izquierdo","sa3034471",
"Ryan Skjonsby","WSU",21,219,0.114155251,0.182648401,0.625,0.242937853,0.360730593,0.33898305,0.699713643,0.096045197,3.168989862572289,0.285714285,-1.1689762317109853,26.628136792690604,-10.9606041372706,0.3371746164478668,70.8407255308354,"Ryan Skjonsby","sa3060589",
"Silas Shaffer","EKU",22,164,0.091463414,0.213414634,0.428571428,0.258741258,0.327160493,0.356643356,0.683803849,0.097902098,4.438082449405792,0.321100917,-0.39558006450533867,17.302256860374147,-7.148450515629119,0.3253314491407371,70.76382942341846,"Silas Shaffer","sa3042044",
"Connor Giusti","VAL",,190,0.1,0.231578947,0.431818181,0.211538461,0.343915343,0.384615384,0.728530727,0.173076923,2.3587662275,0.238095238,-0.11310243420302868,23.183582728928517,-9.589826011830377,0.3404805023203451,70.73900341680381,"Connor Giusti","sa3032288",
"Maddix Simpson","OSU",,140,0.121428571,0.178571428,0.68,0.236842105,0.352517985,0.342105263,0.694623248,0.105263158,3.0869452144906973,0.277777777,-2.178741311188787,17.259051774539248,-7.196241344414459,0.33487710077985583,70.57389044812913,"Maddix Simpson","sa3066094",
"Michelle Artzberger","ULM",,225,0.075555555,0.151111111,0.5,0.25490196,0.316964285,0.37745098,0.694415265,0.12254902,6.020046977562112,0.287425149,0.36888037621974945,24.60169368812719,-10.278084264901485,0.32373061403632164,70.53282770680877,"Michelle Artzberger","sa3026249",
"Aubrey Kearns","MORE",,175,0.097142857,0.234285714,0.414634146,0.24025974,0.317919075,0.415584415,0.73350349,0.175324675,4.900041714603339,0.287037037,-0.8060665428638458,20.699206440311784,-8.694620729821805,0.3322207142162874,70.42024953233646,"Aubrey Kearns","sa3059652",
"Cam Burdick","CSUF",,174,0.06321839,0.287356321,0.22,0.258503401,0.31875,0.38095238,0.69970238,0.122448979,9.060418605901784,0.378947368,1.6787417642772198,18.84068259072047,-7.918263530018515,0.3287408400326967,70.40891111970353,"Cam Burdick","sa3028032",
"Pablo Santos","RUTG",,239,0.066945606,0.079497907,0.842105263,0.263157894,0.334745762,0.387559808,0.72230557,0.124401914,5.609559914372593,0.27368421,-0.4418857875280082,29.382346144634695,-12.366332822721985,0.33452025939852503,70.37910389358375,"Pablo Santos","sa3041556",
"Tyler Cox","HOU",24,189,0.084656084,0.121693121,0.695652173,0.269230769,0.364130434,0.314102564,0.678232998,0.044871795,6.03909767770436,0.308823529,-0.1711611980572343,23.15221088648046,-9.811403115389695,0.3308910225396571,70.23565706468636,"Tyler Cox","sa3029501",
"Chris Schuchart","DAV",23,204,0.058823529,0.230392156,0.255319148,0.25698324,0.338235294,0.407821229,0.746056523,0.150837989,5.162867851607032,0.3125,0.6267013140022755,25.437320159758983,-10.82569046131188,0.34655503431955975,70.1467410567904,"Chris Schuchart","sa3041795",
"Jason Jelic","XAV",21,222,0.157657657,0.333333333,0.472972972,0.208791208,0.336363636,0.384615384,0.72097902,0.175824176,4.0999466899999994,0.307692307,-0.2867293544113636,26.642393233679968,-11.342535761690899,0.34055776623162354,70.13937879659277,"Jason Jelic","sa3059587",
"Nick Capozzi","GWEB",23,220,0.095454545,0.227272727,0.42,0.244680851,0.344036697,0.388297872,0.732334569,0.143617021,7.8612388411875065,0.305970149,2.095509777776897,28.66832852873299,-12.342729265361099,0.3436758195588348,69.90389926704465,"Nick Capozzi","sa3028394",
"Mark Henshon","BRWN",22,118,0.110169491,0.161016949,0.684210526,0.21,0.330508474,0.3,0.630508474,0.09,5.507680024328258,0.25,0.49492207914590836,12.366712981970965,-5.337388163296522,0.31760608796345985,69.85224994196744,"Mark Henshon","sa3033640",
"Carter Hain","OAK",22,257,0.105058365,0.256809338,0.409090909,0.24,0.33203125,0.4,0.73203125,0.16,7.34848265235077,0.318181818,-1.0135734236100689,30.39301784271036,-13.130544439613479,0.3405942302197218,69.83118166100533,"Carter Hain","sa3032976",
"Coleson Titus","ARMY",,209,0.095693779,0.157894736,0.606060606,0.222891566,0.352941176,0.271084337,0.624025513,0.048192771,5.966448157872981,0.272058823,0.5053806751966476,23.153813475265945,-10.012924006685767,0.3346899166411045,69.81034383579487,"Coleson Titus","sa3043865",
"Eric Weeks","CAN",,127,0.086614173,0.259842519,0.333333333,0.234234234,0.317460317,0.414414414,0.731874731,0.18018018,7.405073477570116,0.293333333,0.7188128910493106,14.393809355256884,-6.226570807935865,0.33541677632029093,69.8038020702923,"Eric Weeks","sa3044937",
"Lane Tobin","CIT",,167,0.077844311,0.209580838,0.371428571,0.258992805,0.35,0.35971223,0.70971223,0.100719425,5.4403880913835625,0.323529411,-0.8643765151500702,20.471755649553355,-8.896864790810527,0.34005400352180004,69.70622161542602,"Lane Tobin","sa3043874",
"Gavin Greger","BRY",21,232,0.068965517,0.176724137,0.390243902,0.272727272,0.323008849,0.373205741,0.69621459,0.100478469,3.6254065856498974,0.329341317,-0.9391404688358307,25.4389133865666,-11.077948171393908,0.3261621425637102,69.66347134238056,"Gavin Greger","sa3032681",
"Mason Schwalbach","SIU",21,159,0.088050314,0.245283018,0.358974358,0.24822695,0.333333333,0.411347517,0.74468085,0.163120567,4.7842194895955075,0.302083333,0.05507191829383373,19.08890119605309,-8.337267171213563,0.3386033076160359,69.60105013734199,"Mason Schwalbach","sa3041836",
"Jess Bellows","SDST",,179,0.050279329,0.234636871,0.214285714,0.24516129,0.331428571,0.309677419,0.64110599,0.064516129,6.193808356831282,0.330357142,0.3224180706311017,18.62795107854114,-8.155311278574601,0.3207759591511318,69.55071727321555,"Jess Bellows","sa3026926",
"Tre Keels","LONG",20,237,0.097046413,0.270042194,0.359375,0.228426395,0.333333333,0.426395939,0.759729272,0.197969544,10,0.286821705,5.575594075489789,30.671287180292524,-13.508806897890649,0.34285527773392505,69.42331794498938,"Tre Keels","sa3035148",
"Luke Holland","UNCG",21,172,0.104651162,0.366279069,0.285714285,0.223776223,0.34117647,0.377622377,0.718798847,0.153846154,8.236429024991656,0.355263157,1.2445313036441803,20.991759130896344,-9.256161322652085,0.3395021813757279,69.399015919568,"Luke Holland","sa3033977",
"Cooper Loyal","ALB",,223,0.107623318,0.215246636,0.5,0.234375,0.337837837,0.322916666,0.660754503,0.088541666,7.240541046970742,0.302816901,1.2713099345564842,24.34326475139127,-10.75699441854491,0.32566200156469605,69.35351854108698,"Cooper Loyal","sa3036615",
"Kyle Branch","OU",,253,0.075098814,0.130434782,0.575757575,0.288288288,0.357429718,0.364864864,0.722294582,0.076576576,6.988681471860023,0.328042328,2.239614335820079,32.428479259663895,-14.356144527143165,0.3362041821920249,69.31439570282171,"Kyle Branch","sa3058713",
"Thomas Emerich","INST",,189,0.079365079,0.121693121,0.652173913,0.26993865,0.34065934,0.386503067,0.727162407,0.116564417,4.7632147169974495,0.302158273,0.30155899841338396,22.594882980800843,-10.006034135006688,0.3381190722460275,69.30750721072518,"Thomas Emerich","sa3030926",
"Nick Dicarlo","NCAT",20,189,0.063492063,0.084656084,0.75,0.260869565,0.335164835,0.329192546,0.664357381,0.068322981,6.887949659692513,0.285714285,-0.9066087221726775,21.644003141316276,-9.636420633999009,0.32292481274395196,69.19344602484728,"Nick Dicarlo","sa3059052",
"Nick Giamarusti","OSU",22,135,0.111111111,0.2,0.555555555,0.19266055,0.333333333,0.366972477,0.70030581,0.174311927,7.45945945945946,0.207792207,2.284758824389428,16.29756934690536,-7.284320446371425,0.3321962839726246,69.11053138562205,"Nick Giamarusti","sa3032165",
"Diego Davis","PAC",,167,0.089820359,0.149700598,0.6,0.272727272,0.345679012,0.293706293,0.639385305,0.020979021,5.214448233859353,0.325,1.3570539604406804,17.62511395038077,-7.937984629264389,0.3192629177629212,68.94748653207057,"Diego Davis","sa3058999",
"A.J. Taylor","UIC",21,189,0.084656084,0.089947089,0.94117647,0.253012048,0.320855614,0.451807228,0.772662842,0.19879518,5.4699420923136906,0.236111111,-0.8060765974223614,22.46997856633339,-10.130938549474145,0.3374870492812784,68.9243756134644,"A.J. Taylor","sa3043544",
"Rowan Masse","UML",21,190,0.094736842,0.105263157,0.9,0.234567901,0.347368421,0.290123456,0.637491877,0.055555555,5.77643561685899,0.262411347,0.0685167983174324,20.604162118482765,-9.301888295364204,0.3249242315166875,68.89629968972002,"Rowan Masse","sa3037260",
"AJ Anderson","AAMU",,159,0.125786163,0.125786163,1,0.274074074,0.367088607,0.348148148,0.715236755,0.074074074,6.364817640993372,0.310344827,-0.8895850768312812,20.342909018434547,-9.18551375444982,0.3567431523830076,68.89263668059922,"AJ Anderson","sa3064986",
"Reese Harmon","SEA",22,228,0.092105263,0.188596491,0.488372093,0.247368421,0.348214285,0.336842105,0.68505639,0.089473684,6.009447275156144,0.304054054,-0.22645763121545315,26.217729137621568,-11.918354048051194,0.3355280328541994,68.74782869015567,"Reese Harmon","sa3059413",
"Matt Colella","LAF",,215,0.106976744,0.055813953,1.916666666,0.258426966,0.354066985,0.275280898,0.629347883,0.016853932,3.649319474098282,0.272189349,-0.5105776013806462,23.428703169081746,-10.690189455892504,0.33278575953113976,68.66782995158663,"Matt Colella","sa3029146",
"Sean Meth","FAIR",,221,0.090497737,0.190045248,0.476190476,0.229946524,0.334841628,0.352941176,0.687782804,0.122994652,4.9515175394797355,0.270833333,0.032026649452745914,24.63826987975736,-11.244438908160735,0.3335857917280758,68.66334987522794,"Sean Meth","sa3060022",
"Wyatt Peifer","JMU",21,239,0.075313807,0.188284518,0.4,0.24120603,0.313043478,0.381909547,0.694953025,0.140703517,5.953394436674273,0.270967741,1.9065176248550415,25.438415565627007,-11.611659682256791,0.32053791906522666,68.65955168898067,"Wyatt Peifer","sa3039639",
"Zach Knowlton","CMU",21,210,0.071428571,0.138095238,0.517241379,0.276243093,0.352941176,0.331491712,0.684432888,0.055248619,6.010255237333565,0.322368421,0.41346101835370064,24.808201528341538,-11.324116402118435,0.3368980145337535,68.65931373704626,"Zach Knowlton","sa3059707",
"Reese Moody","JMU",,186,0.096774193,0.112903225,0.857142857,0.24516129,0.337078651,0.316129032,0.653207683,0.070967742,8.714228521447902,0.281481481,2.0379204899072647,19.78798907013308,-9.04596070437063,0.3204831159516667,68.62739661019496,"Reese Moody","sa3060072",
"Mike Stellrecht","BING",20,229,0.091703056,0.227074235,0.403846153,0.240837696,0.337837837,0.319371727,0.657209564,0.078534031,2.503244420915962,0.321428571,-1.1460756212472916,24.69252027044333,-11.35214049150907,0.32429339031915405,68.50534794464753,"Mike Stellrecht","sa3043034",
"Toby Hueber","GMU",,184,0.141304347,0.195652173,0.722222222,0.24516129,0.357142857,0.33548387,0.692626727,0.09032258,6.683402329458415,0.313559322,-2.2574671655893326,22.396385489770122,-10.31142801158791,0.3436776583011334,68.47411395702198,"Toby Hueber","sa3034236",
"Brady McDevit","WES",,182,0.06043956,0.192307692,0.314285714,0.254658385,0.320224719,0.354037267,0.674261986,0.099378882,4.863001711263753,0.306451612,0.9915310004726052,18.57234887096932,-8.561972729229424,0.32168699918168314,68.44596723152749,"Brady McDevit","sa3059966",
"Mac Floyd","MVSU",,122,0.139344262,0.237704918,0.586206896,0.259615384,0.360655737,0.365384615,0.726040352,0.105769231,6.458497816942463,0.346666666,-0.6232297504320741,15.503391498878798,-7.153637295409837,0.3559851529168301,68.42641036315794,"Mac Floyd","sa3066616",
"Adam Magpoc","BC",20,227,0.145374449,0.237885462,0.611111111,0.232432432,0.352941176,0.351351351,0.704292527,0.118918919,7.265662777204333,0.310077519,0.6577142821624875,28.442384522666515,-13.17987780619663,0.3371995204714089,68.33454726208626,"Adam Magpoc","sa3036857",
